date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
2016/02/29,0,0,1,1,1,3,1,2,0,1,0,0,0,0,0,1,1,0,0,13,4,5,9,2,0,10,0,6,1,0,9,3,10,4,3,1,2,2,3,3,1,0,1,0,0,0,1,1,0,0,0,2,0,0,1,3,1,5,0,1,0,7,0,3,1,1,2,9,20,8,3,1,33,8,3,0,10,3,1,5,12,3,4,3,17,10,9,4,3,5,1,4,1,0
2016/03/01,0,0,5,1,0,1,0,0,0,2,0,0,1,0,0,0,0,1,2,13,4,10,5,2,1,11,0,2,1,0,5,2,0,1,1,1,0,2,5,0,3,0,8,0,0,0,1,0,1,1,1,1,0,2,1,5,0,0,5,5,2,11,0,1,2,0,0,4,18,8,1,2,29,4,1,1,13,2,1,4,6,2,2,2,8,3,6,12,0,0,3,1,1,0
2016/03/02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,5,2,13,1,1,0,6,0,4,0,0,3,6,3,0,0,2,0,2,6,0,2,1,11,0,0,0,0,0,6,1,0,0,0,0,3,5,0,4,0,2,1,10,0,0,1,0,0,12,23,6,0,0,15,5,3,2,1,0,0,2,2,0,1,0,1,0,0,16,2,1,2,0,0,1
2016/03/03,2,0,2,0,0,4,0,0,0,2,0,0,0,0,0,0,1,1,5,12,0,5,11,0,0,5,0,7,0,1,6,1,6,1,3,1,1,1,7,1,0,2,2,0,0,0,0,0,1,1,0,0,0,1,1,4,0,2,1,2,0,5,0,6,2,0,0,5,6,4,3,0,7,1,1,0,5,1,0,1,2,1,0,0,10,3,0,9,1,0,0,1,0,0
2016/03/04,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,9,18,4,3,6,0,0,2,0,3,0,0,0,1,4,1,2,0,0,2,1,0,2,1,2,2,0,0,0,0,0,1,0,0,2,1,2,6,0,2,3,0,1,4,0,5,3,1,2,7,18,5,4,0,25,0,0,0,2,0,0,0,3,2,0,0,7,3,5,8,1,1,2,0,0,0
2016/03/05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/03/06,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2016/03/07,0,0,2,6,0,3,1,4,0,1,0,0,0,0,0,0,1,0,0,5,3,3,6,3,1,10,0,2,0,0,4,0,1,6,1,0,2,2,0,2,0,1,2,0,0,1,0,0,0,1,0,0,1,1,2,1,0,2,0,0,0,4,0,1,1,1,0,5,5,4,3,1,6,0,0,1,11,5,2,1,4,1,5,1,18,4,2,13,3,0,0,1,0,1
2016/03/08,0,0,1,1,0,3,0,1,0,3,0,0,1,0,0,0,0,0,1,5,1,2,3,5,1,3,0,1,0,0,2,1,2,0,0,0,0,5,2,1,0,2,1,1,0,1,0,0,5,0,0,1,0,2,0,3,0,0,0,2,1,2,0,1,1,0,1,2,11,4,2,0,9,3,1,1,2,4,0,2,6,3,0,0,0,3,1,8,0,1,0,1,0,0
2016/03/09,0,0,0,1,0,1,0,1,0,1,0,2,0,0,0,1,0,0,0,10,3,2,12,3,1,5,0,2,1,0,0,0,0,0,0,0,1,0,3,0,0,0,3,2,0,0,0,0,4,0,0,1,2,1,2,3,0,0,0,1,0,0,0,0,1,0,0,5,15,11,3,1,26,5,1,0,6,3,3,1,1,1,1,1,10,4,3,14,2,1,1,1,1,1
2016/03/10,0,0,1,0,0,3,0,1,0,0,0,1,0,0,0,2,3,1,0,2,3,5,2,1,1,3,0,2,0,0,2,5,2,0,1,1,1,8,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,4,1,2,0,4,1,1,1,4,11,4,5,0,6,2,0,0,1,1,0,0,2,1,0,0,1,5,1,13,0,1,1,1,1,0
2016/03/11,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,2,1,3,0,1,1,2,0,3,1,6,0,2,0,0,1,1,9,2,0,0,0,6,4,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,5,0,0,0,0,1,2,0,0,2,1,0,4,6,4,2,1,20,2,2,0,6,1,0,2,2,0,0,0,4,2,0,5,0,3,0,1,0,0
2016/03/12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
2016/03/13,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/03/14,0,0,1,0,0,1,0,2,0,1,0,0,0,0,0,1,0,1,1,4,0,1,2,1,0,3,1,3,0,0,1,1,4,3,0,1,2,3,4,2,1,21,2,1,0,0,0,2,0,2,0,1,0,0,1,7,0,2,1,2,1,0,0,4,4,0,0,8,22,6,4,2,31,6,0,0,7,3,0,1,4,0,0,0,5,2,2,5,1,0,0,1,0,1
2016/03/15,2,0,1,2,0,1,0,3,0,2,0,0,0,0,0,1,0,1,2,5,2,1,6,2,0,2,0,0,0,0,5,0,3,0,1,1,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,7,0,2,1,2,2,5,0,0,1,3,0,4,2,8,1,0,29,3,1,1,1,0,1,0,3,0,2,0,0,4,0,14,2,1,2,1,0,0
2016/03/16,0,0,0,2,2,0,0,2,1,1,0,2,0,0,0,2,1,2,6,15,7,3,13,2,2,2,0,2,1,0,2,0,7,2,4,0,2,6,8,0,0,2,3,0,0,1,0,0,1,1,0,1,0,0,3,8,0,2,2,1,2,1,0,2,0,1,1,4,21,6,1,1,18,3,0,0,7,1,1,3,1,0,1,0,1,8,2,21,1,0,0,1,0,1
2016/03/17,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,4,0,1,3,0,2,0,0,2,0,3,0,0,0,0,2,1,0,3,2,2,0,0,2,0,2,0,1,1,0,0,2,0,14,0,2,0,0,0,0,0,0,2,0,0,2,7,2,0,0,9,1,1,1,2,1,0,0,2,0,0,0,0,2,1,0,0,0,1,1,0,0
2016/03/18,0,0,6,1,0,1,0,0,0,2,1,1,0,0,0,0,0,0,0,3,2,0,4,4,0,10,0,2,0,0,3,1,5,0,0,1,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,0,0,0,1,10,2,5,1,0,1,8,0,0,0,2,0,1,1,0,0,1,0,1,0,0,7,0,0,0,0,0,1
2016/03/19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2016/03/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/03/21,1,0,4,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,1,1,1,1,2,0,4,0,0,3,0,10,0,0,1,1,5,6,2,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0,1,0,13,0,21,2,0,0,0,1,5,0,1,6,0,0,0,7,2,1,1,6,0,2,0,4,2,2,8,0,0,0,1,1,0
2016/03/22,0,0,4,1,0,0,0,1,1,2,0,1,0,0,0,0,0,0,2,2,2,3,1,3,0,1,0,1,0,0,4,1,5,0,0,0,1,0,4,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,9,0,0,3,0,1,1,4,3,1,0,20,2,2,1,2,0,0,0,0,0,0,0,0,2,1,5,1,0,0,1,0,0
2016/03/23,1,0,5,3,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,3,1,3,3,1,0,6,0,3,0,0,1,0,9,1,0,0,0,5,9,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,2,1,2,0,2,0,3,1,0,2,0,8,2,0,0,19,1,0,0,4,2,0,2,0,1,1,0,2,2,3,24,0,0,0,2,0,0
2016/03/24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,2,7,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/03/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2016/03/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,23,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/03/27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2016/03/28,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,1,1,0,5,3,0,0,5,0,3,1,0,5,0,0,4,3,6,1,1,1,2,10,7,1,1,0,1,2,0,0,0,0,0,0,0,0,2,1,1,3,0,2,0,1,0,1,0,1,1,0,0,4,10,4,0,2,17,5,0,0,3,2,0,4,3,1,1,2,1,2,1,3,0,2,1,0,0,0
2016/03/29,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,5,2,5,4,0,0,3,0,1,0,0,3,3,6,12,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,2,0,2,0,1,0,1,0,0,0,5,15,3,1,2,27,3,0,0,4,0,0,2,3,2,1,0,3,2,1,5,0,0,3,2,0,0
2016/03/30,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,3,2,4,0,0,2,0,5,0,0,2,4,2,0,0,0,1,7,4,2,1,0,1,0,0,0,2,0,2,0,0,0,0,1,2,0,0,1,0,0,1,1,0,3,4,1,1,3,5,3,1,0,2,0,0,0,1,1,2,3,3,0,0,0,2,5,2,19,1,1,1,0,0,0
2016/03/31,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,4,3,1,0,2,0,1,0,0,1,1,1,0,3,0,0,3,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,4,14,1,1,0,2,1,2,2,3,1,0,1,2,0,0,0,1,2,1,17,0,0,0,0,0,0
2016/04/01,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,2,0,2,0,2,0,0,0,1,5,0,0,2,0,11,5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,1,1,0,1,9,1,0,0,14,3,1,0,3,0,0,0,0,0,0,0,1,0,1,13,1,2,1,0,0,0
2016/04/02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
2016/04/03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0
2016/04/04,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,1,6,0,0,8,0,1,0,0,3,5,3,0,0,0,0,2,0,0,1,1,1,2,0,0,0,0,0,0,1,1,1,0,0,4,1,0,0,1,1,5,0,3,2,1,0,6,7,0,1,0,26,6,0,0,0,0,0,1,0,1,1,1,2,4,3,9,0,0,1,0,1,1
2016/04/05,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,2,0,0,0,0,2,2,3,1,1,0,0,2,2,3,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,2,2,1,1,5,1,0,0,1,0,0,0,1,0,1,1,2,0,1,0,1,0,1,5,1,1,0,2,0,0
2016/04/06,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,2,4,8,0,0,3,0,6,0,0,1,4,3,2,1,0,2,0,3,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,4,0,2,0,1,0,1,0,1,1,1,0,2,13,1,1,0,13,1,1,0,1,0,0,0,1,1,1,0,8,4,0,8,1,0,0,2,0,0
2016/04/07,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,0,3,0,3,0,0,0,0,8,0,0,0,0,1,3,0,0,2,1,0,0,0,2,0,2,0,1,0,0,1,1,2,1,0,0,2,1,0,0,0,2,0,0,1,4,0,0,0,2,0,0,0,4,0,0,0,1,1,3,0,4,1,0,2,1,0,0,0,0,0
2016/04/08,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,3,0,0,0,0,0,1,3,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,2,1,1,0,3,0,0,0,1,0,0,0,3,10,2,0,1,7,2,0,0,0,0,0,0,0,0,1,0,0,2,0,8,0,0,0,0,0,0
2016/04/09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/04/10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016/04/11,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,4,7,0,0,1,0,1,0,0,2,0,4,1,0,0,3,2,1,1,0,2,0,0,0,0,0,0,0,0,2,1,0,0,2,1,1,2,1,0,0,1,0,0,1,0,0,1,8,1,0,0,2,2,0,0,2,0,0,1,0,0,0,0,0,1,0,16,0,0,0,0,0,0
2016/04/12,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,3,0,2,2,1,3,2,0,0,0,0,3,1,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,1,0,0,0,0,0,1,2,4,1,13,2,0,0,0,0,0
2016/04/13,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,2,0,2,0,0,0,0,3,1,3,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1,3,0,0,0,3,0,0,0,2,0,0,0,2,0,1,0,2,4,2,0,0,1,1,0,0,3,0,0,0,1,1,0,0,3,1,1,0,0,0,0,0,0,1
2016/04/14,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,1,0,0,3,1,0,1,1,1,2,0,2,0,0,0,2,4,0,0,0,1,2,1,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,3,1,2,0,0,2,0,0,0,2,0,0,1,0,1,0,0,3,0,1,9,2,0,0,0,0,1
2016/04/15,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,3,0,1,0,4,2,2,2,2,1,2,0,1,0,0,5,1,3,1,0,0,0,2,1,0,1,1,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,1,0,0,0,5,1,1,1,3,23,3,2,0,24,4,2,0,1,0,1,0,2,1,0,0,3,1,5,17,0,1,0,1,0,1
2016/04/16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016/04/17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/04/18,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,2,0,0,0,2,1,1,4,0,0,2,0,1,0,0,1,0,2,0,1,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,3,2,0,7,0,0,0,0,0,0
2016/04/19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,1,0,0,1,4,4,0,0,0,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,7,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,9,1,0,0,1,0,0
2016/04/20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,1,3,1,0,3,0,0,6,0,0,0,0,1,1,3,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,1,4,5,0,2,0,3,0,0,0,1,0,0,0,0,0,0,0,1,1,0,10,1,0,0,0,0,0
2016/04/21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016/04/22,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,18,1,1,8,0,1,55,0,35,1,0,16,13,10,6,1,0,6,6,47,7,5,0,3,0,0,0,0,0,0,1,0,6,3,0,22,7,2,1,0,1,0,1,0,1,0,0,0,5,6,1,0,0,1,0,0,1,6,2,3,1,4,0,1,0,2,11,0,4,0,1,0,1,0,0
2016/04/23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2016/04/24,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016/04/25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,2,0,0,2,0,0,3,0,2,0,2,0,3,0,0,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,7,4,1,0,1,0,0,1,2,1,1,1,0,0,0,0,2,2,0,8,0,0,1,1,0,0
2016/04/26,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,2,2,6,0,0,2,0,0,0,0,3,0,3,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,7,0,0,1,0,2,2,4,0,8,4,8,0,0,2,0,0,0,3,1,0,1,1,1,0,1,5,2,2,12,2,0,0,1,0,0
2016/04/27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,0,0,1,0,0,1,0,6,3,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,2,1,0,0,1,2,1,1,2,5,3,1,0,8,1,0,0,0,0,0,1,0,1,0,0,3,1,1,10,0,0,0,1,0,0
2016/04/28,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,1,6,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,3,0,1,2,2,1,6,7,8,2,0,4,5,1,0,0,2,1,1,0,1,0,0,2,5,1,0,1,0,0,2,0,0
2016/04/29,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,4,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,2,0,1,4,3,4,2,0,7,0,1,0,0,1,1,0,4,0,2,0,3,4,1,0,0,0,1,0,0,0
